1635512263.020312,3,-49,67,68,68,91.1764705882353,-5.1931790634241475
1635512263.020312,7,-259,69,67,68,91.1764705882353,-25.659779802199026
1635512263.020312,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512263.020312,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512263.020312,2,21,67,68,68,91.1764705882353,2.2306353530719227
1635512263.020312,15,168,68,74,71,87.32394366197184,17.307708014004547
1635512263.020312,14,244,68,73,71,87.32394366197184,24.350587059891964
1635512264.3906567,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512264.3906567,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512264.3906567,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512264.3906567,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512264.3906567,1,92,68,71,70,88.57142857142858,9.683968218485054
1635512264.3906567,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512264.3906567,15,168,68,74,71,87.32394366197184,17.307708014004547
1635512264.3906567,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512264.8138826,3,-49,67,68,68,91.1764705882353,-5.1931790634241475
1635512264.8138826,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512264.8138826,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512264.8138826,1,92,68,71,70,88.57142857142858,9.683968218485054
1635512264.8138826,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512264.8138826,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512264.8138826,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512265.3375006,3,-49,67,68,68,91.1764705882353,-5.1931790634241475
1635512265.3375006,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512265.3375006,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512265.3375006,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512265.3375006,1,92,68,71,70,88.57142857142858,9.683968218485054
1635512265.3375006,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512265.3375006,15,168,68,74,71,87.32394366197184,17.307708014004547
1635512265.3375006,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512265.7643855,3,-49,67,68,68,91.1764705882353,-5.1931790634241475
1635512265.7643855,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512265.7643855,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512265.7643855,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512265.7643855,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512265.7643855,1,92,68,71,70,88.57142857142858,9.683968218485054
1635512265.7643855,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512265.7643855,14,244,68,73,71,87.32394366197184,24.350587059891964
1635512266.28205,3,-49,67,68,68,91.1764705882353,-5.1931790634241475
1635512266.28205,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512266.28205,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512266.28205,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512266.28205,1,92,67,71,69,89.85507246376812,9.683968218485054
1635512266.28205,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512266.28205,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512266.28205,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512266.7738225,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512266.7738225,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512266.7738225,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512266.7738225,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512266.7738225,2,21,67,67,69,89.85507246376812,2.2306353530719227
1635512266.7738225,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512266.7738225,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512267.2145665,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512267.2145665,7,-259,69,67,68,91.1764705882353,-25.659779802199026
1635512267.2145665,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512267.2145665,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512267.2145665,1,92,67,71,71,87.32394366197184,9.683968218485054
1635512267.2145665,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512267.2145665,15,168,68,74,71,87.32394366197184,17.307708014004547
1635512267.2145665,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512267.6497145,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512267.6497145,7,-259,69,67,68,91.1764705882353,-25.659779802199026
1635512267.6497145,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512267.6497145,9,-121,67,68,69,89.85507246376812,-12.649593914834636
1635512267.6497145,1,92,68,71,70,88.57142857142858,9.683968218485054
1635512267.6497145,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512267.6497145,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512267.6497145,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512268.1161716,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512268.1161716,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512268.1161716,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512268.1161716,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512268.1161716,15,169,68,74,71,87.32394366197184,17.404525184005227
1635512268.1161716,14,244,68,73,71,87.32394366197184,24.350587059891964
1635512268.691582,3,-49,67,68,68,91.1764705882353,-5.1931790634241475
1635512268.691582,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512268.691582,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512268.691582,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512268.691582,1,92,68,71,70,88.57142857142858,9.683968218485054
1635512268.691582,15,169,68,74,71,87.32394366197184,17.404525184005227
1635512268.691582,14,244,68,73,71,87.32394366197184,24.350587059891964
1635512269.3337142,3,-49,67,68,68,91.1764705882353,-5.1931790634241475
1635512269.3337142,2,21,67,68,68,91.1764705882353,2.2306353530719227
1635512269.3337142,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512269.3337142,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512269.3337142,1,92,67,71,71,87.32394366197184,9.683968218485054
1635512269.3337142,15,169,68,74,71,87.32394366197184,17.404525184005227
1635512269.3337142,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512269.3337142,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512269.7693424,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512269.7693424,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512269.7693424,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512269.7693424,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512269.7693424,15,169,68,74,71,87.32394366197184,17.404525184005227
1635512269.7693424,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512269.7693424,14,244,68,73,71,87.32394366197184,24.350587059891964
1635512270.2728813,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512270.2728813,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512270.2728813,9,-121,67,68,67,92.53731343283583,-12.649593914834636
1635512270.2728813,1,92,68,71,70,88.57142857142858,9.683968218485054
1635512270.2728813,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512270.2728813,15,168,68,74,71,87.32394366197184,17.307708014004547
1635512270.9723842,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512270.9723842,7,-259,69,67,68,91.1764705882353,-25.659779802199026
1635512270.9723842,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512270.9723842,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512270.9723842,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512270.9723842,15,168,68,74,71,87.32394366197184,17.307708014004547
1635512270.9723842,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512271.4238014,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512271.4238014,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512271.4238014,7,-259,69,67,68,91.1764705882353,-25.659779802199026
1635512271.4238014,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512271.4238014,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512271.4238014,1,93,67,70,69,89.85507246376812,9.787203664656111
1635512271.4238014,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512271.4238014,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512271.8666453,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512271.8666453,2,21,67,68,68,91.1764705882353,2.2306353530719227
1635512271.8666453,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512271.8666453,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512271.8666453,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512271.8666453,1,92,67,71,69,89.85507246376812,9.683968218485054
1635512271.8666453,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512271.8666453,14,244,68,73,71,87.32394366197184,24.350587059891964
1635512272.3277361,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512272.3277361,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512272.3277361,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512272.3277361,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512272.3277361,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512272.3277361,1,92,68,71,70,88.57142857142858,9.683968218485054
1635512272.3277361,15,168,68,74,71,87.32394366197184,17.307708014004547
1635512272.3277361,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512272.7539158,3,-49,67,68,68,91.1764705882353,-5.1931790634241475
1635512272.7539158,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512272.7539158,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512272.7539158,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512272.7539158,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512272.7539158,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512273.3623512,3,-49,67,68,68,91.1764705882353,-5.1931790634241475
1635512273.3623512,7,-259,69,67,68,91.1764705882353,-25.659779802199026
1635512273.3623512,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512273.3623512,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512273.3623512,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512273.3623512,15,168,68,74,71,87.32394366197184,17.307708014004547
1635512273.3623512,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512273.8667712,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512273.8667712,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512273.8667712,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512273.8667712,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512273.8667712,15,168,68,73,71,87.32394366197184,17.307708014004547
1635512273.8667712,14,244,68,73,71,87.32394366197184,24.350587059891964
1635512274.4248836,3,-49,67,68,68,91.1764705882353,-5.1931790634241475
1635512274.4248836,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512274.4248836,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512274.4248836,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512274.4248836,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512274.4248836,1,92,68,71,70,88.57142857142858,9.683968218485054
1635512274.4248836,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512274.4248836,14,244,68,73,71,87.32394366197184,24.350587059891964
1635512274.8361104,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512274.8361104,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512274.8361104,7,-259,69,67,68,91.1764705882353,-25.659779802199026
1635512274.8361104,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512274.8361104,9,-121,68,68,68,91.1764705882353,-12.649593914834636
1635512274.8361104,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512274.8361104,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512275.3313878,3,-49,67,68,68,91.1764705882353,-5.1931790634241475
1635512275.3313878,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512275.3313878,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512275.3313878,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512275.3313878,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512275.3313878,1,92,68,71,70,88.57142857142858,9.683968218485054
1635512275.3313878,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512275.3313878,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512275.7906578,3,-49,67,68,68,91.1764705882353,-5.1931790634241475
1635512275.7906578,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512275.7906578,7,-259,69,67,68,91.1764705882353,-25.659779802199026
1635512275.7906578,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512275.7906578,9,-121,67,68,69,89.85507246376812,-12.649593914834636
1635512275.7906578,1,92,67,71,71,87.32394366197184,9.683968218485054
1635512275.7906578,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512275.7906578,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512276.217761,3,-49,67,68,68,91.1764705882353,-5.1931790634241475
1635512276.217761,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512276.217761,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512276.217761,9,-121,67,68,69,89.85507246376812,-12.649593914834636
1635512276.217761,1,92,67,71,71,87.32394366197184,9.683968218485054
1635512276.217761,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512276.217761,15,169,68,74,71,87.32394366197184,17.404525184005227
1635512276.217761,14,244,68,73,71,87.32394366197184,24.350587059891964
1635512276.724538,3,-49,67,68,68,91.1764705882353,-5.1931790634241475
1635512276.724538,7,-259,69,67,68,91.1764705882353,-25.659779802199026
1635512276.724538,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512276.724538,9,-121,68,69,68,91.1764705882353,-12.649593914834636
1635512276.724538,1,92,67,71,69,89.85507246376812,9.683968218485054
1635512276.724538,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512276.724538,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512276.724538,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512277.164539,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512277.164539,7,-259,69,67,68,91.1764705882353,-25.659779802199026
1635512277.164539,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512277.164539,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512277.164539,1,92,68,71,70,88.57142857142858,9.683968218485054
1635512277.164539,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512277.164539,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512277.164539,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512277.580457,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512277.580457,7,-259,69,67,68,91.1764705882353,-25.659779802199026
1635512277.580457,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512277.580457,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512277.580457,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512277.580457,1,92,67,71,71,87.32394366197184,9.683968218485054
1635512277.580457,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512277.580457,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512277.9862354,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512277.9862354,7,-259,69,67,68,91.1764705882353,-25.659779802199026
1635512277.9862354,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512277.9862354,9,-121,68,69,68,91.1764705882353,-12.649593914834636
1635512277.9862354,1,92,68,71,70,88.57142857142858,9.683968218485054
1635512277.9862354,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512277.9862354,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512277.9862354,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512278.4184706,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512278.4184706,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512278.4184706,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512278.4184706,1,92,68,71,70,88.57142857142858,9.683968218485054
1635512278.4184706,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512278.4184706,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512278.8900297,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512278.8900297,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512278.8900297,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512278.8900297,9,-121,67,68,69,89.85507246376812,-12.649593914834636
1635512278.8900297,1,92,68,71,70,88.57142857142858,9.683968218485054
1635512278.8900297,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512278.8900297,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512279.546088,3,-49,67,68,68,91.1764705882353,-5.1931790634241475
1635512279.546088,2,21,67,67,69,89.85507246376812,2.2306353530719227
1635512279.546088,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512279.546088,9,-121,67,69,69,89.85507246376812,-12.649593914834636
1635512279.546088,1,93,67,70,69,89.85507246376812,9.787203664656111
1635512279.546088,7,-259,69,67,68,91.1764705882353,-25.659779802199026
1635512279.546088,15,169,68,74,71,87.32394366197184,17.404525184005227
1635512279.546088,14,244,68,73,71,87.32394366197184,24.350587059891964
1635512280.022982,3,-49,67,68,68,91.1764705882353,-5.1931790634241475
1635512280.022982,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512280.022982,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512280.022982,9,-121,68,69,68,91.1764705882353,-12.649593914834636
1635512280.022982,1,92,68,71,70,88.57142857142858,9.683968218485054
1635512280.022982,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512280.022982,15,168,68,74,71,87.32394366197184,17.307708014004547
1635512280.022982,14,244,69,73,70,88.57142857142858,24.350587059891964
1635512280.463033,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512280.463033,7,-259,69,67,68,91.1764705882353,-25.659779802199026
1635512280.463033,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512280.463033,9,-121,67,68,68,91.1764705882353,-12.649593914834636
1635512280.463033,1,92,67,71,72,86.11111111111113,9.683968218485054
1635512280.463033,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512281.257213,3,-49,67,68,68,91.1764705882353,-5.1931790634241475
1635512281.257213,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512281.257213,7,-259,68,67,67,92.53731343283583,-25.659779802199026
1635512281.257213,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512281.257213,9,-121,68,68,68,91.1764705882353,-12.649593914834636
1635512281.257213,1,93,68,70,70,88.57142857142858,9.787203664656111
1635512281.257213,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512281.257213,14,244,68,73,71,87.32394366197184,24.350587059891964
1635512281.7142692,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512281.7142692,2,21,67,68,68,91.1764705882353,2.2306353530719227
1635512281.7142692,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512281.7142692,9,-121,68,68,68,91.1764705882353,-12.649593914834636
1635512281.7142692,1,92,66,71,72,86.11111111111113,9.683968218485054
1635512281.7142692,7,-259,69,67,68,91.1764705882353,-25.659779802199026
1635512281.7142692,15,168,68,75,71,87.32394366197184,17.307708014004547
1635512281.7142692,14,244,68,73,71,87.32394366197184,24.350587059891964
1635512282.1683393,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512282.1683393,7,-259,69,67,68,91.1764705882353,-25.659779802199026
1635512282.1683393,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512282.1683393,9,-121,67,69,68,91.1764705882353,-12.649593914834636
1635512282.1683393,1,92,68,71,70,88.57142857142858,9.683968218485054
1635512282.1683393,15,168,68,74,71,87.32394366197184,17.307708014004547
1635512282.1683393,14,244,68,73,71,87.32394366197184,24.350587059891964
1635512282.716028,3,-49,67,67,68,91.1764705882353,-5.1931790634241475
1635512282.716028,2,21,67,67,68,91.1764705882353,2.2306353530719227
1635512282.716028,8,-190,68,69,68,91.1764705882353,-19.413444096195985
1635512282.716028,9,-121,67,69,68,91.1764705882353,-12.649593914834636
1635512282.716028,1,92,68,71,70,88.57142857142858,9.683968218485054
1635512282.716028,7,-259,69,67,68,91.1764705882353,-25.659779802199026
